ID,"Source (Author, Title, & Details)",Melville Reference Codes
476a.,Maritime Scraps ... by a Man-of-Wars-Man (1838).,WJ: 334a
477,"Marlowe, Christopher, Plays. [*Sealts #348]","MD: 229, 266a, 377c; P: 576b; UP: 213; Unspec: 95, 100, 139, 440a"
-,The Tragical History of Doctor Faustus (1604):,"MD: 131a, 139, 148a, 229, 253, 311, 397a; Unspec: 303"
-,"Marryat, Frederick.","R: 36, 37, 44; MD: 51; Unspec: 213"
477a.,"Manyat, Frederick, Frank Mildmay (1829).",M: 576d?
478,"Marryat, Frederick, Faithful (1834).",R: 359 [r 384]
-,Jacob,
479,"Marryat, Frederick, King’s Own (1830).",WJ: 508c?; BB: 270?
-,The,
480,"Manyat, Frederick, Mr. Midshipman Easy (1836).","T: 391?; R: 481c; WJ: 141, 700; BB:"
481,"Manyat, Frederick, Simple (1834).","R: 34, 37, 38, 212!, 481c"
-,Peter,
481a.,"Marryat, Frederick, The Phantom Ship (1839).","M: 500c?; R: 500c, 508c; WJ: 500c?; MD: 500c?; BB: 500c?, 508c?"
482,"Manyat, Frederick, Poor Jack (1840).",Unspec: 703
482a.,"Marston, John, The Malcontent (1604).",WJ: 456
482b.,"Marston, John, “To everlasting Oblivion” (1598). MP: 441b",
483,"Martial, Marcus Valerius Martialis, Epigrams, trans. Cowley (London: Bohn, 1865 et seq.). [*345]","P: 479b; BB: 345, 710"
-,"Marvel, Ik [or Ike]",see 501.
<*484.,"Marvell, Andrew, The Poetical Works ... With a Memoir of the Author (Boston: Little, Brown, 1857). [*Sealts #351]","MD: 300; BP: 488a; C: 488a; TIM: 441b; BB: 138, 345!, 441b, 466, 488a, 584; WW: 488a; Unspec: 378"
485,"Mather, Cotton, Magnalia Christi Americana (1702).","MD: 345a; LRM: 180a, 213, 334, 345a, 621; ATT: 135, 334, 512, 621; CM: 254, 334, 375a, 479a, 705"
486,"Mather, Increase, An Essay for the Recording of Illustrious Sources 486-A97b Providences [Remarkable Providences] (1684).",MD: 334?
-,"company the Wind and Current Charts (Washington, 1851). [*201]",
*487.,"Mathews, Cornelius, Behemoth: A Legend of the Mound Builders (1839), reprinted in The Various Writings (New York: Harper, 1863 (i.e., 1843]). [*Sealts #352)","MD: 274a, 308!"
*494.,"Mayo, Sarah Carter Edgarton, The Flower Vase; Containing the Language of Flowers and Their Poetic Sentiments (Lowell, Mass.: Powers & Bagley, 1844).",
488,"Mathews, Cornelius, Chanticleer: A Thanksgiving Story of the Peabody Family (1850).",CDD: 470
495,"Mayo, William Starbuck, Kaloolah; or, Journeyings to the Djebel Kumri (1849).","M: 481c?; MD: 229, 274a, 362!"
489,"Mathews, Cornelius, Motley Book (New York, 1838). [*301]",MD: 301?
496,"McCloud, Donald, “The History of a Cosmopolite,” review of Fifty Years in both Hemispheres, or Reminiscences of the life of a former Merchant, by Vincent Nolte, Putnam’s Monthly Magazine, 4 (Sept. 1854), 325—30. [Sealts #413]",CM: 702?
489a.,"Maturin, Charles Robert, Melmoth the Wanderer (1820).","P: 187a, 576b; IP: 576b"
490,"Maundeville, John de.",M: 22
490a.,"Maurice, John Frederick Denison, Theological Essays (1853).",CM: 503a
491,"Maurice, Thomas, History of the Hindostan (1795-99).","M: 365a; MD: 365a; Unspec: 365a, MD: 182, 201!"
-,[*Sealts #353),M: 226
*497.,"McNally, William, Evils and Abuses in the Naval and Merchant Service Exposed: With Proposals for Their Remedy and Redress (Boston: Published by Cassady & March, For the Author, at No. 8 Wilson’s Lane, 1839). [*293; *490]","R: 212, 416; WJ: 293!, 345, 416, 419, 490, 491!; BB: 345, 416"
492,"Maurice, Thomas, Indian Antiquities: or, Dissertations, Relative to the Ancient Geographical Divisions of Hindostan (17931800).","M: 365a, 375; MD: 182!, 273b, 365a, 530; P: 365a; B: 365a?; CM: 365a; Unspec: 365a, 618, 662"
*497a.,"Melville, Sir James, The Memoires of Sir James Melvil of Hal-Hill ... Now Published from the Original Manuscript. By George Scott (London: Boulter, 1683). [*Sealts #355]",Unspec: 440a
493,"Maury, Matthew F., Explanations and Sailing Directions to Ac¬",
*497b.,"The Men of the Time; or, Sketches of Living Notables (New Sources 497b-501 York: Redfield, #356]",Unspec: 686b 1852).
-,[*Sealts,
*498.,"Mercier, Henry James, [and William Gallop], Life in a Man-ofWar, or Scenes in 'Old Ironsides’ during Her Cruise in the Pacific, By a Fore-Top-Man (Philadelphia: Bailey, 1841). [*Sealts #357a]","WJ: 154!, 182, 212, 213, 221, 228, 334a, 416, 419, 437, 490, 491!; MD: 182?, 491?"
498a.,"The Mermaid Series. The Best Plays of the Old Dramatists (London: Vizetelly or Unwin, 1887—19[—?]). [*Sealts #358]",Unspec: 80a
-,“The Metaphysics of Bear Hunting”,see 749.
-,“Method of Taking the Whale”,see 51.
498b.,"Mickle, William Julius, “Inquiry into the Religious Tenets and Philosophy of the Brahmins,” supplement to the translation of Camoens’s Lusiad in Alexander Chalmers, ed., The Works of the English Poets (London, 1810), vol. 21, pp. 713-33. [*273b]","MD: 273b and a Life of the Author, A New"
-,"Edition (Boston: Hilliard, Gray, &Co., 1836). [*706]","F: 100, 200; T: 200, 310!, 577, 592; O: 200, 480; RE: 200; M: 200!, 226, 375, 686b; RP: 200; R: 200!, 229a, 375, 439a, 504c; WJ: 200, 229a, 375, 416, 662a; TBB: 200; MD: 146, 200!, 225, 229, 229a, 273a, 291b, 347a, 375, 377c, 552, 558, 595, 616, 648; P: 181, 200, 229a, 403; CDD: 200; E: 200!, 387; IP: 200; PB: 200; IMC: 200; TP: 200; CM: 200!, 229a, 254, 334, 355, 440c, 487a, 504b, 598?, 686a, 705; BP: 139, 200, 304, 377b, 441b, 508a, 512b, 617; C: 200, 315, 461b; JM: 512b; TIM: 200, 229a, 377b, 439a, 441b; BB: 139,172a, 198, 200, 213a, 217, 222, 229a, 263, 274, 345, 366a, 377b, 390, 440d, 458, 472, 476, 641a, 686b; TT: 200; WW: 377b, 440f; MG: 200; UP: 213; Unspec: 146, 200!, 229a, 375, 621, 706, 711a"
499a.,"Milton, John, Of Education (1644).",WJ: 200
498c.,"Milton, John, Areopagitica: a Speech of Mr. John Milton for the Liberty of Unlicensed Printing to the Parliament of England (1644).",M: 200; TBB: 200; P: 200; C: 200
500,"A Miraculous, and Monstrous, but yet most true, and certayne discourse, of a Woman (now to be seene in London) of the age of threescore yeares, or there abouts, in the midst of whose forehead (by the wonderfull worke of God) there groweth out a crooked Horne, of foure ynches long (London: imprinted by Thomas Orwin to be sold by Edward White, dwelling at the little North dore of Paules Church, at the Signe of the Gun, 1588). [*456]",WJ: 456?
<*499.,"Milton, John, The Poetical Works of John Milton. With Notes,",
501,"Mitchell, Donald Grant [Ik Marvel, pseud.], Reveries of a Mickle, William",see also 111.
-,Military and Naval Magazine,see 752a.
-,(1850).,IMC: 656?
503,"Montgomery, James, World Before the Flood in The British Poets of the Nineteenth Century “Mocha Dick”","see 143, 582."
-,(1828).,MD: 143
-,"Bachelor; or, A Book of the Heart",
*502.,"Montaigne, Michel Eyquem de, The Complete Works of Michael de Montaigne; Comprising; The Essays (Translated by Cotton); The Letters; The Journey into Germany and Italy; Now First Translated; A Life, by the Editor; Notes from all the Commentators; The Critical Opinions of Eminent Authors on Montaigne; The Eloges of Mm. Jay and Villemain; A Bibliographical Notice of all the Editions; and Copious Indexes, by William Hazlitt (London: John Templeman, 1842). [Sealts #366; *441;*462]","M: 146, 178, 227, 381, 441; R: 441; WJ: 146, 178, 229a; MD: 146, 178, 229 [r 441], 229a, 301!, 381, 441, 481 d; P: 146, 227, 381; IMC: 178; CM: 660; JM: 377b; BB: 146, 166, 178, 229a, 345, 348, 381!, 441; MP: 146, 166, 178, 301, 377b, 381, 660; Unspec: 213, 226, 229a, 441!, 462!, 686b"
502a.,"Montaigne, Michel Eyquem de, Essays, trans. John Florio (1603).",Unspec: 440a
*502b.,"Montalembert, Charles Forbes Rene de Tryon, Comte de, The Life of Saint Elizabeth, of Hungary, Duchess of Thuringia .. . Translated by Mary Hackett. The Introduction Translated by Mrs. J. Sadlier (New York: Sadlier, 1870). [*Sealts #368]",Unspec: 504a
-,Montreal Pilot,see 676.
-,"Moore, Thomas, Life of Lord Byron",see 107.
<*504.,"Moore, Thomas, The Poetical Works . .. Collected by Himself .. . With a Memoir (Boston: Little, Brown, 1856 [1854?]). [*Sealts #370] FI: 212;",M: 32; MD: 478
-,"Lalla Bookh (1817): FI: 212, 333;","F2: 84; M: 116, 333, 478, 488, 530; MD: 128a, 478, 532"
-,The Loves of the Angels (1823):,M: 226; WJ: 478
505,"More, Sir Thomas, Utopia (1516).","UP: 166, 377b, 686b"
506,"Morgan, Joseph, A Complete History of Algiers (1728).",WJ: 491; Unspec: 100
*507.,"Morgan, Lewis H„ League of the Ho-de-no-sau-nee or Iroquois (Rochester, 1851), Advance excerpt from Book 2, chapter 2, “New Year’s Festivities of the Iroquois,” published in Literary World, 7 (28 Dec. 1850), 521-23. [*Sealts #326; *229]",MD: 229!
*508.,"Morgan, Sydney Owenson, Lady, The Wild Irish Girl; a National Tale, 4th American ed. (New York: Scott, 1807). [*Sealts #371]","Unspec: 187a, 380"
*509.,"Morrell, Benjamin, A Narrative of Four Voyages to the South Sea, North and South Pacific Ocean, Chinese Sea, Ethiopic and Southern Atlantic Ocean, Indian and Antarctic Ocean. From the Year 1822 to 1831 (New York: Harper, 1832). [*Sealts #372]","E: 648a; Unspec: 212, 226"
-,"Morrell, Benjamin",see also 389.
-,"Mozart, Wolfgang A.",see 225.
510,"Muller, Johannes, and Friedrich Henle, Systematische Beschreibung der Plagiostomen ... mit sechzig Steindrucktafeln (Berlin: Verlag von Veit & Comp., 1841). [*226]","M: 148, 226"
-,“The Murder of Philip Spencer”,see 320.
511,"Murray, John, A Handbook for Travellers in Syria and Palestine (London: John Murray, 1858). [*315]",C: 315!
512,"Murray, Lindley, Grammar (1795).","MD: 165, 182"
-,English,
513,"Murray, Lindley, The English Reader: or, Pieces in Prose and Poetry, Selected from the Best Writers ([2d Canandaigua ed., 1819]). [*Sealts #380]","F: 213; M: 479c, 488a; MD: 479c; CM: 254; WW: 440f; Unspec: 143, 146, 200, 440a, 440e, 464, 479c, 488a, 557b"
513a.,"Murrell, John A., Pictorial Life and Adventures of John A. Murrell [numerous mid-nineteenth-century printings by T. B. Peterson &, Brothers of Philadelphia among their cheap editions “Suitable for the Parlor, Library, Sitting-Room, Railroad or Steamboat reading”]. [*705]",CM: 705
514,"Mushet, Robert, The Book of Symbols, 2d ed. (London, 1847). [*143]",M: 143; MD: 143; P: 143
-,"“The Mutiny of the Somers""",see 681.
-,“The Mutiny on the Somers”,see 649.
514a.,"Nabbes, Thomas, “Upon excellent strong Beere which he drank at the Towne of Wich in Worcester shire where Salt is made” [seventeenth-century song].",R: 504c
514b.,Napoleon's Dream [pamphlet] (1843).,R: 576d?; Unspec: 576d?
-,Book Nature in Disease,see 579a.
515,"Neale, W. J., History of the Mutiny at Spithead and the Nore; with an Enquiry into its Origin and Treatment (London, 1842). [*419]",WJ: 419?
516,"Neville, Morgan, “The Last of the Boatmen,” The Western Souvenir (Cincinnati, 1828). [*191]",MD: 191
-,New-England Magazine,"see 573, 752a."
*517.,"The New England Primer; Containing the Assembly’s Catechism; the Account of the Burning of John Rogers; a Dialogue between Christ, a Youth, and the Devil; and Various Other Useful and Instructive Matter. Adorned with Cuts. With a Historical Introduction, by Rev. H. Humphrey (Worcester: Howland, [183-?]). [*Sealts #384]","MD: 229, 440e, 578, 623"
-,New York American,see 360.
-,New-York Daily Tribune,see 310c.
-,New York Herald,"see 29a, 373a."
-,New York Mirror,"see 209, 441."
-,New York Spirit of the Times,see 713a.
-,New York Times,"see 469b, 646."
-,New York Tribune,"see 259a, 380, 469b."
*518.,"Nichols, George Ward, The Story of The Great March. From the Diary of a Staff Officer. By Brevet Major George Ward Nichols, Aid-de-Camp to General Sherman (New York: Harper, 1865). [*Sealts #384a]","BP: 377b, 388"
*519.,"Nicol, John, The Life and Adventures of John Nicol, Mariner (Edinburgh: W. Blackwood, 1822). [*429; *490]","WJ: 212, 419, 429!, 490, 491!"
520,"Niebuhr, Barthold Georg, History of Rome (1827-28), translated into English by J. C. Hare and Bishop Thirlwall in 1828-42.","C: 315; Unspec: 146, 283, 303"
521,"Niebuhr, Carsten, Travels through Arabia and Other Countries in the East (Edinburgh, 1792). [*532]",MD: 532
522,"Nietzsche, helm.","Unspec: 182, 303"
-,"Friedrich WilNolte, Vincent",see 496.
-,"North, Christopher",see John Wil¬
-,son. North American Review,"see 256a, 681."
523,North Western Gazette and Galena Advertiser (17 July 1840). [*213],Unspec: 213?
524,"Norton, Andrews, The Evidences of the Genuineness of the Gospels (1837, 1844).","M: 436; WJ: 436; MD: 436, 440b, 534d; C: 436; TIM: 436, 512b; Unspec: 534d"
-,"Nott, J. C.",see 388.
-,Oberon,see 758.
525,"O’Brien, Fitz-James, “Our Young Authors—Melville,” Putnam’s Monthly Magazine, 1 (Feb. 1853), 155-64. [Sealts #413]",BT: 603?
*525a.,"O’Connor, Evangeline Maria (Johnson), An Analytical Indey to the Works of Nathaniel Hawthorne, with a Sketch of His Life (Boston: Houghton, Mifflin, 1882). [*Sealts #387]",WW: 440f!
-,Sources 5Z5b-535,
*525b.,"Oken, Lorenz, Elements of Physiophilosophy (London: Printed for the Ray Society, 1847). [*Sealts #387a]",MD: 481d
526,"Olafsson, Eggert, and Bjarni Palsson, Travels in Iceland, in A Collection of Modern and Contemporary Voyages and Travels (London, 1805), vol. 2. [*148]",MD: 148?
527,Old Wine in New Bottles or Spare Hours of A Student in Paris. [*565],WJ: 565?
528,"Olmsted, Francis Allen, Incidents of a Whaling Voyage. To Which Are Added Observations on the Scenery, Manners and Customs, and Missionary Stations of the Sandwich and Society Islands (New York, 1841). [*201]","T: 133; O: 480; M: 576d; MD: 147, 182, 201, 229, 487"
-,Omar Khayyam,see 269.
-,"""The Origin of the Arabian Nights’ Entertainments Considered”",see 598. 529. “The Original Confidence
-,"Man in Town.—A Short Chapter on Misplaced Confidence,” Albany Evening Journal (28 April 1855); reprinted by Springfield Daily Republican (5 May 1855). [*484]","CM: 254, 479a!, 484!, 487a, 504b, 544, 686a, 705"
530,"Osgood, Frances Sargent Locke, The Poetry of Flowers and the Flowers of Poetry (1841).","M: 142!, 198, 226, 345a, 488"
-,Ossian,see 467.
531,"O’Sullivan, John, ""The Great Nation of Futurity,” United States Magazine, and Democratic Review, 6 (Nov. 1839), 430. [Sealts #531; *518]","WJ: 419, 518"
-,"""Our Young Authors—Melville”",see 525.
532,"Ovid, trans. Dryden, Pope, Congreve, Addison, and Others, in Classical Library (New York: Harper, [18—]), vols. 20-21. [*Sealts #147]","MD: 229, 334; CM: 254, 440c; TIM:"
533,"Owen, Richard, ""Observations on the Basilosaurus of Dr. Harlan (Zeuglodon cetoides) Read January 9,1839” in Transactions of the Geological Society of London, 2d series, 6 (1842), 69-79. [*201]","MD: 201, 588"
533a.,"Oxenford, John, “Iconoclasm in German Philosophy,” Westminster Review and Foreign Quarterly Review, 60 (1 April 1853), 388-407. [*534a] B: 534a?, 619a?",
534,"Paine, Thomas, The Age of Reason (1794—95).",C: 315
535,"Paine, Thomas, The Rights of Man (1791-92).","C: 369, 503; BB: 369, 503, 559"
-,Palestine,"see 511, 538, 667a, 668, 769."
536,"Paley, William, The Evidences of Christianity (1794).","BC: 342, 365a"
542,"Pascal, Blaise, Pensees (1670).","R: 212; MD: 181, 330, 441; P: 181,"
537,"Paley, William, Natural Theology; or Evidences of the Existence and Attributes of the Deity (1802).","MD: 201, 229, 481d, 623; P: 481d; PMP: 481d; PB: 481d"
543,"Pascal, Blaise, Provincial Let¬",
537a.,"Paley, William, Reasons for Contentment (1792).",PMP: 481d; PB: 481d; CM: 481d
*538.,"Palmer, Edward Henry, The Desert of the Exodus; Journeys on Foot in the Wilderness of the Forty Years’ Wanderings; Undertaken in Connection with the Ordnance Survey of Sinai and the Palestine Exploration Fund ... With Maps and Numerous Illustrations from Photographs and Drawings Taken on the Spot by the Sinai Survey Expedition and C. F. Tyrwhitt Drake (New York: Harper, 1872). [*Sealts #396]","C: 213, 333!"
538a.,"Palmer, William Pitt, ode, Pittsfield Sun (6 Nov. 1834). [*461c]","M: 461c?; JM: 461c? 330, 441"
-,ters (1656-57).,P: 181
543a.,"Payne, John Howard, Clari; or, The Maid of Milan (1823).","C: 461b?, 512b?"
-,"Peabody, Elizabeth Palmer",see 710.
543b.,"Peacock, Thomas Headlong Hall (1816).",C: 512b; MG: 512b?
-,"Love,",
*544.,"The Penny Cyclopaedia of the Society for the Diffusion of Useful Knowledge (London: Charles Knight, 1833-^13). [*MKB]","R: 481; WJ: 490! [r 491], 491, 662a!, 715!; MD: 628!, 693a; IP: 685; Unspec: 148"
545,"Penny Magazine of the Society for the Diffusion of Useful knowledge (1832, 1833, 1834).","R: 212, 481 See also 599."
539,"Park, Mungo, Travels in the Interior of Africa (1799).","BC: 173!, 557a; Unspec: 198, 228"
546,"Petronius, Gaius, Petronii arbitri satyricon (printed in Latin, 1499; in English, 1694).",P: 181?
*540.,"Parkman, Francis, The California and Oregon Trail: Being Sketches of Prairie and Rocky Mountain Life (New York: Putnam, 1849). [*Sealts #397]","RP: 123,129,146, 200, 254, 394, 712; R: 394; MD: 394, 712; CM: 394"
*547.,"The Picture of Liverpool; or Stranger’s Guide, A New Edition, Considerably Enlarged (Liverpool: printed by Jones and Wright, 1808). [*132]","R: 132!, 212, 213, 481, 504c; Unspec: 212"
541,"Parkman, Francis, History of the Conspiracy of Pontiac (1851).","CM: 254, 394"
-,"Pigeon, Edward, The Fossil Remains of the Animal Kingdom","see 186, vol. 11."
548,"Pinkerton, J., Voyages and Travels (London, 1808), vol. 2. [*181]",P: 181?
-,"Pinto, 77b. Ferdinand Mendez:",
552,"Plato, Symposium (no separate ed. in Melville’s lifetime; see 555].","M: 229a; P: 143, 178, 181, 511d, 686b; TIM: 441b; Unspec: 143 see"
-,Pittsfield Sun,"see 380b, 538a, 731, 737a."
-,Plato.,"M: 178, 488, 686b; MD: 178, 181; P: 178,181, 318; CM: 72,178, 254; Unspec: 686b 548.1. Plato, Apology (published in"
-,"English, 1775).",M: 686b; Unspec: 686b
548a.,"Plato, Meno (published separately in English, 1869).","CM: 365a, 686b"
<549.,"Plato, Phaedon; or, A Dialogue on the Immortality of the Soul, trans. Dacier (New York: William Gowan, 1833). [*143]","M: 143, 146, 686b; R: 143; WJ: 143, 416, 686b; MD: 117, 143, 178, 229, 416, 675, 686b; P: 143, 181, 675; CDD: 143, 470, 686b; C: 143; BB: 143; MP: 143; Unspec: 143!, 146, 212, 675"
550,"Plato, Phaedrus (published in English, 1792).","M: 143, 534c, 686b; MD: 143, 229, 686b; P: 143, 181, 511d, 686b"
551,"Plato, Republic (published in English, 1763).","M: 143,146, 686b; R: 143,146, 686b; WJ: 143, 686b; MD: 143, 229, 686b; P: 143, 686b, 693b; TP: 686b; UP: 686b; Unspec: 91"
553,"Plato, Timaeus (published in English, 1820).","M: 143, 318, 686b; MD: 318"
554,"Plato, Taylor-Sydenham version (1804). [*143]","M: 143, 233; Unspec: 686b"
<555.,"Plato, Works, trans. Henry Cary, Henry Davis, and George Burges, 6 vols. (Bohn, 1848-54). [*143]","M: 143; R: 143; MD: 143, 686b; CM: 686b; BB: 143!, 345; Unspec: 143!, 686b"
556,"Pliny the Elder, Gaius Plinius Secundus.",MD: 148?
557,"Plotinus, Select Works of Plotinus, trans. Thomas Taylor (London, 1817). [*143]","M: 686b; P: 143, 318; Unspec: 143"
558,"Plutarch, ""On Isis and Osiris"" (printed in Greek and English, 1774).",MD: 655
558a.,"Plutarch, Parallel Lives, trans. Sir Thomas North (1579).",Unspec: 440a
559,"Plutarch, The Philosophy Commonly Called the Morals, trans. Philemon Holland, 2d ed. (London, 1657). [*181; *301]","M: 301, 686b; MD: 143, 165, 229, 301, 365a, 377c, 686b; P: 143, 181; IMC: 143, C: 143; Unspec: 534d"
560,"Plutarch, Plutarch’s Lives, trans. John and William Langhome (1770).","R: 143,146; WJ: 143,146; B: 621; TF: 621; JM: 512b; TIM: 146, 166, 229a, 326, 377b, 454!, 488a, 512b, 525, 686b; BB: 454!"
<*561.,"Poe, Edgar Allan, The Works of the Late Edgar Allan Poe, with a Memoir by Rufus Wilmot Griswold and Notices of His Life and Genius by N. P. Willis and J. R. Lowell (New York: Blakeman & Mason, 1859). [*Sealts #404a]","P: 58, 462b, 504d, 551a, 576b; B: 60, 70; LRM: 62; BT: 62, 68, 70; BC: 66; ATT: 90"
-,“The Assignation”:,F2: 337; R:
-,“A Descent into the Maelstrom”:,"R: 229; MD: 229, 291b"
-,Eureka:,CM: 313
-,“The Fall of the House of Usher”:,"MD: 353, 516; P: 181?, 551a; BC: 537"
-,“How to Write a Blackwood Article”:,WJ: 491?; MD: 491?; BT:
-,“Ligeia”:,P: 551a
-,"“MS. Found in a Bottle"":",MD: 469a
-,The Narrative of Arthur Gordon Pym of Nantucket (1837-38):,"T: 231, 481c; O: 291a; M: 638; R: 198, 626; MD: 229, 231, 291b, 440e, 643; IP: 685; CM: 481a?; BP: 377b; JM: 626; Unspec: 481a"
-,"""A Predicament: The Scythe of Time”:",BT: 549
-,“The Premature Buried”:,P: 181?
-,“The Raven”: B: 265 “The System of Doctor Tarr and Professor Fether”:,BC: 537
-,“Thou Art the Man”:,CM: 440c
-,"“William Wilson”: B: 352? Poe, Edgar Allan",see also 310c.
<*562.,"Pope, Alexander, The Poetical Works . .. with a Life, by Rev. Alexander Dyce (Boston: Little, Brown, 1856). [*Sealts #405]",O: 480; MD: 229; P: 492; TIM: 222; WW: 489?; Unspec: 265
563,"Porter, David, Journal of a Cruise Made to the Pacific Ocean, by Captain David Porter, in the United States Frigate Essex, In the Years 1812, 1813, and 1814 (1815).","T: 1, 6!, 133!, 133c, 178, 213, 228, 273b, 460, 512c, 721; 0:480; M: 228; E: 109!, 134!, 166, 173, 178, 180a, 213, 379, 387, 421, 428, 535, 604, 621, 648a, 721"
*564.,"Porter, Jane, Thaddeus of Warsaw (Flatbush: Riley, 1809). [*Sealts #406]",Unspec: 380
-,"Potter, Israel",see 721.
564a.,"Prescott, William Hickling, History of the Conquest of Peru (1847).",WJ: 662a
565,"Prescott, William Hickling, History of the Reign of Ferdinand and Isabella the Catholic (1838).","MD: 266; BC: 266; Unspec: 236, 266"
566,"Priestley [or Priestly], Joseph, The Doctrine of Philosophical Necessity Illustrated (1777).","M: 481d, 607; B: 328, 483, 534a, 619a"
567,"Prior, Matthew, “Alma or the Progress of the Mind” (written in 1718). 0:14;",M: 226 [r 424]
568,"Proclus, The Siy Books of Proclus .. .on the Theology of Plato, trans. Thomas Taylor (London, 1816). [*143; *226]","M: 143!, 213, 226, 233!, 488, 686b; CM: 143, 233; Unspec: 686b"
569,"""Psalm 18. First Part. L. M./ Deliverance from despair” in The Psalms and Hymns ... of the Reformed Protestant Dutch Church in North America, compiled by Dr. John H. Livingston in 1789, expanded in 1830 and 1846, and approved by the General Synod in",
1846,[*272],"MD: 272!, 441b"
570,"Purchas, Samuel, Hakluytus Posthumus, or Purchas his Pilgrimes, contayning a History of the World in Sea Voyages and Land Travell by Englishmen and others (1625).","MD: 182, 201, 229"
571,"Purchas, Samuel, Purchas his Pilgrimage, or Relations of the World and the Religions observed in all Ages (1613).",M: 333
572,"Putnam’s Magazine. Original Papers on Literature, Science, Art, and National Interests (New York, 1853-70). [*Sealts #413]","CM: 625 See also 129, 156, 237, 256, 388, 496, 525, 581, 709, 740."
-,Quarterly Review,see 596.
573,"Quicksand, Timothy, ""Dead Letters, Opened and Burned by the Postmaster-General, Revived and Published by Timothy Quicksand,” New-England Magazine, 1 (1831), 505-11. [*522]",MD: 522?; B: 522 574.
-,"Rabelais, Francois, The Works ... Translated from the French. With Explanatory Notes by Duchat, Ozell, and Others ([London: Smith, Miller, 1844?]). [*Sealts #417]","M: 26, 31, 32, 101, 116, 129, 133, 163a, 178,181a, 198, 204, 213, 226!, 265!, 274a, 301, 345a, 441, 481c, 488, 557, 585, 638; WJ: 178; MD: 89!, 95, 178, 229, 265, 291a, 301!, 341, 377c, 441, 481c; P: 115; IP: 265; CM: 73, 178, 254, 441; Unspec: 67, 123, 146, 226, 274a"
-,"Radcliffe, Ann.","T: 187a; R: 187a; P: 187a; BC: 187a; ATT: 187a, 380; BB: 187a; Unspec: 187a, 380"
574a.,"Radcliffe, Ann, The Italian (1797).",BC: 187a; BB: 187a
574b.,"Radcliffe, Ann, The Mysteries of Udolpho (1794).",T: 187a; C: 187a
575,"Radcliffe, Ann, The Romance of the Forest (1791).","P: 181, 187a; BC: 187a?"
*576.,"The Rebellion Record: A Diary of American Events, with Docu- merits, Narratives, Illustrative Incidents, Poetry, Etc., ed. Frank Moore (New York, 1861-69). [*129]","BP: 129!, 166!, 181a, 213, 304, 377b, 393, 441b, 512b,556"
-,"Review of Bleak House, by Charles Dickens",see 129.
577,"Review of Etudes sur les glaciers, by Louis Agassiz, Edinburgh Review (April 1842), 27-57. [Sealts #200; *571]",MD: 571?
-,"Review of Fifty Years in both Hemispheres, by Vincent Nolte",see 496.
577a.,"Review of God in Disease; or the Manifestation of Design in Morbid Phenomena, by James F. Duncan, M.D., Littell’s Living Age (4 Sept. 1852). [*504b]",CM: 504b?
*578.,"Review of The Life of Mayimilien Robespierre, by G. H. Lewes, Literary World, 5 (7 July 1849),",
6,[*Sealts #326],LRM: 576
*579.,"Review of Nature, Addresses and Lectures, by R. W. Emerson, “Emerson’s Addresses,” Literary World, 5 (3 Nov. 1849), 374-76. [*Sealts #326]",Unspec: 357
*579a.,"Review of Nature in Disease, by Jacob Bigelow, M.D., Harper’s New Monthly Magazine, 10 (Jan. 1855), 282. [*Sealts #240]",CM: 487a
-,"Review of Poems, by R. W. Emerson",see 253.
-,Review of A Selection from the Public and Private Correspondence of Vice-Admiral Lord Collingwood,see 397.
*580.,"Review of Travels in Peru, during the years 1838-1842, by Dr. J. J. Von Tschudi, Literary World, 1 (27 Feb. 1847), 80-83. [*Sealts #326] P:181? Review of Types of Mankind, by J. C. Nott and George R. Gliddon",see 388.
*580a.,"Review of Xenophon’s Memorabilia of Socrates, ed. Charles Anthon, Literary World, 3 (14 Oct. 1848), 726. [*Sealts #326] M:686b",
581,"Review of Walden; or, Life in the Woods, by Henry D. Thoreau, “A Yankee Diogenes,"" Putnam’s Monthly Magazine, 4 (Oct. 1854), 443-48. [Sealts #413]",Unspec: 499 582.
-,"Reynolds, Jeremiah N., “Mocha Dick: or the White Whale of the Pacific: A Leaf from a Manuscript Journal,” The Knickerbocker, or New-York Monthly Magazine, 13 (May 1839), 377-92.","MD: 52!, 54, 88, 96, 104 [r 114, 347a], 133, 147, 162, 165, 182, 198, 228, 229, 274a, 334, 345a, 440e, 596; Unspec: 104 [r 212], 163a, 212, 213"
*583.,"Reynolds, Jeremiah N., Voyage of the United States Frigate Potomac, under the Command of Commodore John Downes, during the Circumnavigation of the Globe, in the Years 1831, 1832, 1833, and 1834 (New York: Harper, 1835). [*Sealts #422]","JM: 166; Unspec: 162, 226, 274a"
-,"Reynolds, Jeremiah N.",see also 143.
*584.,"Reynolds, Sir Joshua, The Literary Works ... To Which Is Prefixed a Memoir of the Author; with Remarks on His Professional Character, Illustrative of His Principles and Practice. By Henry William Beechy ... New and Improved Edition (London: Bohn, 1855). [*Sealts #423]",Unspec: 527
584a.,"Rhys, John, Lectures on the Origin and Growth of Religion as Illustrated by Celtic Heathendom: Hibbert Lectures, 1886 (London, 1888). [*365a] BB:365a? Ribs and Trucks",see 752b.
585,"Richardson, Charles, A New Dictionary of the English Language (1836, 1837).","MD: 201, 229"
